Latitude,Longitude,Distance,Census Code,Geo ID,Tract
29.65339,-82.3546609,1.317292411348347,120010010004034,12001001000,001000
29.658217,-82.32814,1.5883195524615072,120010002001001,12001000200,000200
29.6799619,-82.302303,4.572361413406874,120010004001013,12001000400,000400
29.66041818,-82.32450485,1.9103658802163208,120010003012024,12001000301,000301
29.6804023,-82.3063956,4.249804956233736,120010004004020,12001000400,000400
29.6965233,-82.3361603,4.02994032727881,120010003022002,12001000302,000302
29.632381,-82.3616729,3.6055734198678286,120010015142000,12001001514,001514
29.66102546,-82.37140522,2.6275986687998185,120010010005010,12001001000,001000
29.631003,-82.340577,3.3590464625092107,120010008091023,12001000809,000809
29.65447005,-82.32654198,1.8605388989222469,120010005001013,12001000500,000500
29.65432971,-82.3308078,1.497247837975919,120010002001014,12001000200,000200
29.65206381,-82.33947921,1.097217741181062,120010010003023,12001001000,001000
29.6534685,-82.3462487,0.8615855146974574,120010010003028,12001001000,001000
29.65476369,-82.33290531,1.298471663292747,120010002001015,12001000200,000200
29.68716431,-82.32918549,3.2554535889581726,120010003021006,12001000302,000302
29.65518025,-82.32659903,1.8258877541246261,120010005001012,12001000500,000500
29.65125275,-82.33745575,1.2690718950736695,120010002005000,12001000200,000200
29.62106236,-82.35634146,4.598379900870274,120010015153009,12001001515,001515
29.6578183,-82.3430003,0.374966665434807,120010010004011,12001001000,001000
29.6328362,-82.32885766,3.4714645483714905,120010008082008,12001000808,000808
29.6547947,-82.3596648,1.644540758376404,120010010002001,12001001000,001000
29.64807694,-82.31892656,2.84078300247273,120010005001077,12001000500,000500
29.669283,-82.395641,5.056391582512191,120010017022003,12001001702,001702
29.65070724,-82.35488892,1.5414367298772924,120010010004047,12001001000,001000
29.65097075,-82.3242214,2.236007389452494,120010005001058,12001000500,000500
29.65489903,-82.3640416,2.0325386031625015,120010010002001,12001001000,001000
29.680524,-82.368828,3.2209348749791227,120010011004004,12001001100,001100
29.6509202,-82.3608082,1.9569553444023131,120010010002021,12001001000,001000
29.65107548,-82.33070302,1.7141207017944273,120010005001065,12001000500,000500
29.654902,-82.384258,3.930253706351818,120010016031015,12001001603,001603
29.66107767,-82.33856462,0.5492323958637573,120010003012045,12001000301,000301
29.6358019,-82.3871997,5.014589612081275,120010015201005,12001001520,001520
29.67325109,-82.36756532,2.635663409591412,120010011004004,12001001100,001100
29.657769,-82.328988,1.5190271407216787,120010002001006,12001000200,000200
29.66742458,-82.30581842,3.784697359720099,120010004002028,12001000400,000400
29.64702,-82.3830926,4.068268221223475,120010016042024,12001001604,001604
29.654197,-82.3520445,1.0699484701288948,120010010004044,12001001000,001000
29.65917372,-82.40146755,5.5394452391920685,120010016041025,12001001604,001604
29.657874,-82.348488,0.5390009524813376,120010010004025,12001001000,001000
29.65497208,-82.3669281,2.295174188168783,120010010002030,12001001000,001000
29.6595059,-82.3712781,2.620669709830331,120010010005010,12001001000,001000
29.6423663,-82.3989229,5.682487895059148,120010016044022,12001001604,001604
29.656575,-82.376813,3.18921137802272,120010016031007,12001001603,001603
29.70523014,-82.352045,4.980166530899717,120010012023001,12001001202,001202
29.6807251,-82.31109619,3.885263997350315,120010004004014,12001000400,000400
29.6894712,-82.3741111,4.287724432876042,120010012011023,12001001201,001201
29.67534203,-82.38148089,3.939550302755994,120010011002005,12001001100,001100
29.6708643,-82.36339915,2.153453286967842,120010011004018,12001001100,001100
29.65862215,-82.37253422,2.7497123588036247,120010016031001,12001001603,001603
29.66003912,-82.3174128,2.5975223047477436,120010005003036,12001000500,000500
29.6589866,-82.3147046,2.8661233074544605,120010005004004,12001000500,000500
29.6389717,-82.342222,2.4609782779779104,120010008091000,12001000809,000809
29.6246049,-82.3576,4.253609548881021,120010015152000,12001001515,001515
